table,record_id,column,rule,severity,details,severity_rank
transactions,T509820,amount,positive,high,non-positive amount: 0.0,3
transactions,T509848,amount,positive,high,non-positive amount: 0.0,3
transactions,T509868,amount,positive,high,non-positive amount: -49.94,3
transactions,T509880,amount,positive,high,non-positive amount: 0.0,3
transactions,T509951,amount,positive,high,non-positive amount: 0.0,3
transactions,T510019,amount,positive,high,non-positive amount: 0.0,3
transactions,T510032,amount,positive,high,non-positive amount: -105.03,3
transactions,T510040,amount,positive,high,non-positive amount: -78.06,3
transactions,T510078,amount,positive,high,non-positive amount: 0.0,3
transactions,T510080,amount,positive,high,non-positive amount: -48.92,3
transactions,T510112,amount,positive,high,non-positive amount: -36.37,3
transactions,T510160,amount,positive,high,non-positive amount: 0.0,3
transactions,T510178,amount,positive,high,non-positive amount: -99.32,3
transactions,T510185,amount,positive,high,non-positive amount: -55.06,3
transactions,T510264,amount,positive,high,non-positive amount: -67.08,3
transactions,T510274,amount,positive,high,non-positive amount: -73.9,3
transactions,T510285,amount,positive,high,non-positive amount: -43.45,3
transactions,T510377,amount,positive,high,non-positive amount: -86.07,3
transactions,T510417,amount,positive,high,non-positive amount: -87.05,3
transactions,T510427,amount,positive,high,non-positive amount: -11.61,3
transactions,T510466,amount,positive,high,non-positive amount: -148.42,3
transactions,T510474,amount,positive,high,non-positive amount: -0.86,3
transactions,T510491,amount,positive,high,non-positive amount: -63.76,3
transactions,T510497,amount,positive,high,non-positive amount: -71.86,3
transactions,T510537,amount,positive,high,non-positive amount: 0.0,3
transactions,T510544,amount,positive,high,non-positive amount: -0.5,3
transactions,T510567,amount,positive,high,non-positive amount: -0.5,3
transactions,T510598,amount,positive,high,non-positive amount: -30.3,3
transactions,T510718,amount,positive,high,non-positive amount: -95.82,3
transactions,T510720,amount,positive,high,non-positive amount: 0.0,3
transactions,T510723,amount,positive,high,non-positive amount: 0.0,3
transactions,T510729,amount,positive,high,non-positive amount: -94.72,3
transactions,T510746,amount,positive,high,non-positive amount: -70.71,3
transactions,T510842,amount,positive,high,non-positive amount: 0.0,3
transactions,T510849,amount,positive,high,non-positive amount: -144.03,3
transactions,T510877,amount,positive,high,non-positive amount: -122.37,3
transactions,T510879,amount,positive,high,non-positive amount: 0.0,3
transactions,T510918,amount,positive,high,non-positive amount: -0.5,3
transactions,T511063,amount,positive,high,non-positive amount: 0.0,3
transactions,T511068,amount,positive,high,non-positive amount: 0.0,3
transactions,T511180,amount,positive,high,non-positive amount: -74.08,3
transactions,T511210,amount,positive,high,non-positive amount: -71.88,3
transactions,T511283,amount,positive,high,non-positive amount: -89.83,3
transactions,T511320,amount,positive,high,non-positive amount: 0.0,3
transactions,T511341,amount,positive,high,non-positive amount: 0.0,3
transactions,T511410,amount,positive,high,non-positive amount: -60.95,3
transactions,T511476,amount,positive,high,non-positive amount: -36.43,3
transactions,T511492,amount,positive,high,non-positive amount: 0.0,3
transactions,T511541,amount,positive,high,non-positive amount: 0.0,3
transactions,T511585,amount,positive,high,non-positive amount: -77.35,3
transactions,T511597,amount,positive,high,non-positive amount: -77.89,3
transactions,T511616,amount,positive,high,non-positive amount: 0.0,3
transactions,T511640,amount,positive,high,non-positive amount: -85.06,3
transactions,T511692,amount,positive,high,non-positive amount: -35.14,3
transactions,T511715,amount,positive,high,non-positive amount: -32.98,3
transactions,T511730,amount,positive,high,non-positive amount: -30.1,3
transactions,T511742,amount,positive,high,non-positive amount: -75.07,3
transactions,T511774,amount,positive,high,non-positive amount: -61.26,3
transactions,T511781,amount,positive,high,non-positive amount: 0.0,3
transactions,T511783,amount,positive,high,non-positive amount: -84.02,3
transactions,T511796,amount,positive,high,non-positive amount: 0.0,3
transactions,T511801,amount,positive,high,non-positive amount: -68.17,3
transactions,T511824,amount,positive,high,non-positive amount: -58.52,3
transactions,T511825,amount,positive,high,non-positive amount: -107.42,3
transactions,T511828,amount,positive,high,non-positive amount: -0.5,3
transactions,T511847,amount,positive,high,non-positive amount: -69.0,3
transactions,T511851,amount,positive,high,non-positive amount: -88.72,3
transactions,T511875,amount,positive,high,non-positive amount: -49.8,3
transactions,T511907,amount,positive,high,non-positive amount: 0.0,3
transactions,T511909,amount,positive,high,non-positive amount: 0.0,3
transactions,T511916,amount,positive,high,non-positive amount: -12.66,3
transactions,T511919,amount,positive,high,non-positive amount: 0.0,3
transactions,T511953,amount,positive,high,non-positive amount: 0.0,3
transactions,T511974,amount,positive,high,non-positive amount: -54.92,3
transactions,T512003,amount,positive,high,non-positive amount: -38.81,3
transactions,T512021,amount,positive,high,non-positive amount: -65.29,3
transactions,T512102,amount,positive,high,non-positive amount: 0.0,3
transactions,T512104,amount,positive,high,non-positive amount: -52.26,3
transactions,T512177,amount,positive,high,non-positive amount: -0.5,3
transactions,T512229,amount,positive,high,non-positive amount: 0.0,3
transactions,T512259,amount,positive,high,non-positive amount: 0.0,3
transactions,T512356,amount,positive,high,non-positive amount: 0.0,3
transactions,T512420,amount,positive,high,non-positive amount: -30.27,3
transactions,T512435,amount,positive,high,non-positive amount: -5.79,3
transactions,T512460,amount,positive,high,non-positive amount: -7.89,3
transactions,T511526,amount,positive,high,non-positive amount: -74.1,3
transactions,T512484,amount,positive,high,non-positive amount: 0.0,3
transactions,T512524,amount,positive,high,non-positive amount: -96.04,3
transactions,T512525,amount,positive,high,non-positive amount: 0.0,3
transactions,T512553,amount,positive,high,non-positive amount: 0.0,3
transactions,T512563,amount,positive,high,non-positive amount: 0.0,3
transactions,T512621,amount,positive,high,non-positive amount: -26.43,3
transactions,T512634,amount,positive,high,non-positive amount: 0.0,3
transactions,T512670,amount,positive,high,non-positive amount: -32.32,3
transactions,T512687,amount,positive,high,non-positive amount: -56.95,3
transactions,T512705,amount,positive,high,non-positive amount: -53.48,3
transactions,T512711,amount,positive,high,non-positive amount: -74.55,3
transactions,T512741,amount,positive,high,non-positive amount: 0.0,3
transactions,T512770,amount,positive,high,non-positive amount: -91.67,3
transactions,T512790,amount,positive,high,non-positive amount: -18.37,3
transactions,T512845,amount,positive,high,non-positive amount: -93.73,3
transactions,T512940,amount,positive,high,non-positive amount: -63.91,3
transactions,T512948,amount,positive,high,non-positive amount: -67.77,3
transactions,T512955,amount,positive,high,non-positive amount: -93.63,3
transactions,T512964,amount,positive,high,non-positive amount: -45.13,3
transactions,T512976,amount,positive,high,non-positive amount: -84.06,3
transactions,T512992,amount,positive,high,non-positive amount: -23.81,3
transactions,T513023,amount,positive,high,non-positive amount: -43.96,3
transactions,T513036,amount,positive,high,non-positive amount: 0.0,3
transactions,T513045,amount,positive,high,non-positive amount: -120.39,3
transactions,T513092,amount,positive,high,non-positive amount: -0.5,3
transactions,T513094,amount,positive,high,non-positive amount: 0.0,3
transactions,T513115,amount,positive,high,non-positive amount: -57.13,3
transactions,T513134,amount,positive,high,non-positive amount: -62.45,3
transactions,T513157,amount,positive,high,non-positive amount: -68.75,3
transactions,T513208,amount,positive,high,non-positive amount: -79.98,3
transactions,T513262,amount,positive,high,non-positive amount: -111.99,3
transactions,T513292,amount,positive,high,non-positive amount: -42.14,3
transactions,T513331,amount,positive,high,non-positive amount: -80.03,3
transactions,T513342,amount,positive,high,non-positive amount: -60.5,3
transactions,T513358,amount,positive,high,non-positive amount: -61.49,3
transactions,T513364,amount,positive,high,non-positive amount: -62.93,3
transactions,T513439,amount,positive,high,non-positive amount: 0.0,3
transactions,T513513,amount,positive,high,non-positive amount: -61.18,3
transactions,T513533,amount,positive,high,non-positive amount: -21.91,3
transactions,T513540,amount,positive,high,non-positive amount: -43.8,3
transactions,T513546,amount,positive,high,non-positive amount: -92.75,3
transactions,T513618,amount,positive,high,non-positive amount: -34.2,3
transactions,T513641,amount,positive,high,non-positive amount: -42.22,3
transactions,T513657,amount,positive,high,non-positive amount: -113.85,3
transactions,T513679,amount,positive,high,non-positive amount: 0.0,3
transactions,T513717,amount,positive,high,non-positive amount: 0.0,3
transactions,T513734,amount,positive,high,non-positive amount: 0.0,3
transactions,T513796,amount,positive,high,non-positive amount: 0.0,3
transactions,T513801,amount,positive,high,non-positive amount: -56.93,3
transactions,T513828,amount,positive,high,non-positive amount: -4.23,3
transactions,T513868,amount,positive,high,non-positive amount: -72.39,3
transactions,T513942,amount,positive,high,non-positive amount: -92.86,3
transactions,T514007,amount,positive,high,non-positive amount: -75.26,3
transactions,T514077,amount,positive,high,non-positive amount: -57.53,3
transactions,T514092,amount,positive,high,non-positive amount: -106.71,3
transactions,T514116,amount,positive,high,non-positive amount: -0.5,3
transactions,T514267,amount,positive,high,non-positive amount: -22.05,3
transactions,T514272,amount,positive,high,non-positive amount: -26.14,3
transactions,T514277,amount,positive,high,non-positive amount: -72.74,3
transactions,T514306,amount,positive,high,non-positive amount: -33.19,3
transactions,T514307,amount,positive,high,non-positive amount: -41.72,3
transactions,T514332,amount,positive,high,non-positive amount: 0.0,3
transactions,T514347,amount,positive,high,non-positive amount: -101.73,3
transactions,T514371,amount,positive,high,non-positive amount: -49.87,3
transactions,T514393,amount,positive,high,non-positive amount: -63.26,3
transactions,T514420,amount,positive,high,non-positive amount: -82.75,3
transactions,T514430,amount,positive,high,non-positive amount: -27.0,3
transactions,T514433,amount,positive,high,non-positive amount: -122.35,3
transactions,T514457,amount,positive,high,non-positive amount: -47.28,3
transactions,T514491,amount,positive,high,non-positive amount: -77.66,3
transactions,T514513,amount,positive,high,non-positive amount: -104.09,3
transactions,T514531,amount,positive,high,non-positive amount: -75.97,3
transactions,T514563,amount,positive,high,non-positive amount: -132.68,3
transactions,T514621,amount,positive,high,non-positive amount: -75.0,3
transactions,T514680,amount,positive,high,non-positive amount: 0.0,3
transactions,T514683,amount,positive,high,non-positive amount: 0.0,3
transactions,T514744,amount,positive,high,non-positive amount: -104.17,3
transactions,T514768,amount,positive,high,non-positive amount: -49.93,3
transactions,T514782,amount,positive,high,non-positive amount: -117.9,3
transactions,T514805,amount,positive,high,non-positive amount: -13.88,3
transactions,T514809,amount,positive,high,non-positive amount: -53.98,3
transactions,T514894,amount,positive,high,non-positive amount: 0.0,3
transactions,T514902,amount,positive,high,non-positive amount: -76.11,3
transactions,T514925,amount,positive,high,non-positive amount: 0.0,3
transactions,T514946,amount,positive,high,non-positive amount: -181.04,3
transactions,T514958,amount,positive,high,non-positive amount: -135.35,3
transactions,T514977,amount,positive,high,non-positive amount: -67.55,3
transactions,T514980,amount,positive,high,non-positive amount: -0.5,3
transactions,T515007,amount,positive,high,non-positive amount: -122.46,3
transactions,T515032,amount,positive,high,non-positive amount: 0.0,3
transactions,T515057,amount,positive,high,non-positive amount: -67.89,3
transactions,T515120,amount,positive,high,non-positive amount: -113.38,3
transactions,T515136,amount,positive,high,non-positive amount: -62.26,3
transactions,T515171,amount,positive,high,non-positive amount: -79.05,3
transactions,T515200,amount,positive,high,non-positive amount: -85.67,3
transactions,T515245,amount,positive,high,non-positive amount: -80.73,3
transactions,T515252,amount,positive,high,non-positive amount: -48.11,3
transactions,T515253,amount,positive,high,non-positive amount: -66.87,3
transactions,T515257,amount,positive,high,non-positive amount: 0.0,3
transactions,T515279,amount,positive,high,non-positive amount: -101.12,3
transactions,T515285,amount,positive,high,non-positive amount: 0.0,3
transactions,T515328,amount,positive,high,non-positive amount: 0.0,3
transactions,T515387,amount,positive,high,non-positive amount: -94.43,3
transactions,T515390,amount,positive,high,non-positive amount: 0.0,3
transactions,T515502,amount,positive,high,non-positive amount: -5.0,3
transactions,T515527,amount,positive,high,non-positive amount: 0.0,3
transactions,T515616,amount,positive,high,non-positive amount: -47.57,3
transactions,T515648,amount,positive,high,non-positive amount: -120.86,3
transactions,T515716,amount,positive,high,non-positive amount: -69.44,3
transactions,T515757,amount,positive,high,non-positive amount: -71.46,3
transactions,T515760,amount,positive,high,non-positive amount: -66.64,3
transactions,T515794,amount,positive,high,non-positive amount: -29.18,3
transactions,T515802,amount,positive,high,non-positive amount: 0.0,3
transactions,T515851,amount,positive,high,non-positive amount: -97.31,3
transactions,T515852,amount,positive,high,non-positive amount: -80.8,3
transactions,T515908,amount,positive,high,non-positive amount: 0.0,3
transactions,T515910,amount,positive,high,non-positive amount: 0.0,3
transactions,T515989,amount,positive,high,non-positive amount: 0.0,3
transactions,T515994,amount,positive,high,non-positive amount: -130.26,3
transactions,T516013,amount,positive,high,non-positive amount: 0.0,3
transactions,T516016,amount,positive,high,non-positive amount: -52.55,3
transactions,T516033,amount,positive,high,non-positive amount: 0.0,3
transactions,T516034,amount,positive,high,non-positive amount: 0.0,3
transactions,T516073,amount,positive,high,non-positive amount: 0.0,3
transactions,T516139,amount,positive,high,non-positive amount: -82.59,3
transactions,T516140,amount,positive,high,non-positive amount: 0.0,3
transactions,T516157,amount,positive,high,non-positive amount: -39.73,3
transactions,T516175,amount,positive,high,non-positive amount: 0.0,3
transactions,T516202,amount,positive,high,non-positive amount: -87.71,3
transactions,T516216,amount,positive,high,non-positive amount: -32.06,3
transactions,T516227,amount,positive,high,non-positive amount: -91.59,3
transactions,T516237,amount,positive,high,non-positive amount: 0.0,3
transactions,T516256,amount,positive,high,non-positive amount: -85.06,3
transactions,T516283,amount,positive,high,non-positive amount: 0.0,3
transactions,T516290,amount,positive,high,non-positive amount: -80.33,3
transactions,T516339,amount,positive,high,non-positive amount: 0.0,3
transactions,T516351,amount,positive,high,non-positive amount: -82.81,3
transactions,T516358,amount,positive,high,non-positive amount: -96.43,3
transactions,T516369,amount,positive,high,non-positive amount: -76.04,3
transactions,T516379,amount,positive,high,non-positive amount: -48.62,3
transactions,T516381,amount,positive,high,non-positive amount: -100.55,3
transactions,T516429,amount,positive,high,non-positive amount: -40.02,3
transactions,T516435,amount,positive,high,non-positive amount: 0.0,3
transactions,T516444,amount,positive,high,non-positive amount: 0.0,3
transactions,T516498,amount,positive,high,non-positive amount: 0.0,3
transactions,T516533,amount,positive,high,non-positive amount: -103.19,3
transactions,T516535,amount,positive,high,non-positive amount: -149.88,3
transactions,T516618,amount,positive,high,non-positive amount: -44.8,3
transactions,T516633,amount,positive,high,non-positive amount: -120.8,3
transactions,T516694,amount,positive,high,non-positive amount: -19.64,3
transactions,T516726,amount,positive,high,non-positive amount: -23.19,3
transactions,T516745,amount,positive,high,non-positive amount: 0.0,3
transactions,T516762,amount,positive,high,non-positive amount: -137.95,3
transactions,T516790,amount,positive,high,non-positive amount: 0.0,3
transactions,T516806,amount,positive,high,non-positive amount: -33.55,3
transactions,T516887,amount,positive,high,non-positive amount: -1.05,3
transactions,T516890,amount,positive,high,non-positive amount: -51.42,3
transactions,T516906,amount,positive,high,non-positive amount: -47.65,3
transactions,T516909,amount,positive,high,non-positive amount: -78.22,3
transactions,T516924,amount,positive,high,non-positive amount: 0.0,3
transactions,T516946,amount,positive,high,non-positive amount: 0.0,3
transactions,T516959,amount,positive,high,non-positive amount: 0.0,3
transactions,T516988,amount,positive,high,non-positive amount: -57.18,3
transactions,T517032,amount,positive,high,non-positive amount: -7.71,3
transactions,T517045,amount,positive,high,non-positive amount: 0.0,3
transactions,T517047,amount,positive,high,non-positive amount: 0.0,3
transactions,T517048,amount,positive,high,non-positive amount: 0.0,3
transactions,T517061,amount,positive,high,non-positive amount: 0.0,3
transactions,T517065,amount,positive,high,non-positive amount: 0.0,3
transactions,T517074,amount,positive,high,non-positive amount: 0.0,3
transactions,T517134,amount,positive,high,non-positive amount: 0.0,3
transactions,T517150,amount,positive,high,non-positive amount: -43.17,3
transactions,T517246,amount,positive,high,non-positive amount: -28.17,3
transactions,T517264,amount,positive,high,non-positive amount: -127.57,3
transactions,T517295,amount,positive,high,non-positive amount: -27.94,3
transactions,T517328,amount,positive,high,non-positive amount: -79.64,3
transactions,T517341,amount,positive,high,non-positive amount: 0.0,3
transactions,T517349,amount,positive,high,non-positive amount: -62.68,3
transactions,T517360,amount,positive,high,non-positive amount: 0.0,3
transactions,T517381,amount,positive,high,non-positive amount: -41.62,3
transactions,T517391,amount,positive,high,non-positive amount: -54.84,3
transactions,T517452,amount,positive,high,non-positive amount: -50.43,3
transactions,T517497,amount,positive,high,non-positive amount: -115.58,3
transactions,T517569,amount,positive,high,non-positive amount: -69.84,3
transactions,T517583,amount,positive,high,non-positive amount: -43.96,3
transactions,T517608,amount,positive,high,non-positive amount: -95.21,3
transactions,T517612,amount,positive,high,non-positive amount: -92.28,3
transactions,T517704,amount,positive,high,non-positive amount: -30.65,3
transactions,T517761,amount,positive,high,non-positive amount: -85.71,3
transactions,T517789,amount,positive,high,non-positive amount: -114.72,3
transactions,T517798,amount,positive,high,non-positive amount: -105.5,3
transactions,T517808,amount,positive,high,non-positive amount: -16.02,3
transactions,T517822,amount,positive,high,non-positive amount: 0.0,3
transactions,T517847,amount,positive,high,non-positive amount: -89.23,3
transactions,T517873,amount,positive,high,non-positive amount: -1.73,3
transactions,T517880,amount,positive,high,non-positive amount: -138.12,3
transactions,T517954,amount,positive,high,non-positive amount: 0.0,3
transactions,T518023,amount,positive,high,non-positive amount: -51.9,3
transactions,T518037,amount,positive,high,non-positive amount: -97.77,3
transactions,T518085,amount,positive,high,non-positive amount: -88.22,3
transactions,T518089,amount,positive,high,non-positive amount: 0.0,3
transactions,T518098,amount,positive,high,non-positive amount: -39.24,3
transactions,T505714,amount,positive,high,non-positive amount: 0.0,3
transactions,T518156,amount,positive,high,non-positive amount: -26.04,3
transactions,T518192,amount,positive,high,non-positive amount: -67.3,3
transactions,T518225,amount,positive,high,non-positive amount: 0.0,3
transactions,T518226,amount,positive,high,non-positive amount: -120.87,3
transactions,T518236,amount,positive,high,non-positive amount: 0.0,3
transactions,T518281,amount,positive,high,non-positive amount: -59.14,3
transactions,T518332,amount,positive,high,non-positive amount: -75.71,3
transactions,T518370,amount,positive,high,non-positive amount: -85.39,3
transactions,T518435,amount,positive,high,non-positive amount: -105.67,3
transactions,T518439,amount,positive,high,non-positive amount: -68.18,3
transactions,T518465,amount,positive,high,non-positive amount: -77.35,3
transactions,T518479,amount,positive,high,non-positive amount: 0.0,3
transactions,T518515,amount,positive,high,non-positive amount: -128.21,3
transactions,T518616,amount,positive,high,non-positive amount: 0.0,3
transactions,T518671,amount,positive,high,non-positive amount: 0.0,3
transactions,T518689,amount,positive,high,non-positive amount: 0.0,3
transactions,T518760,amount,positive,high,non-positive amount: -74.48,3
transactions,T518779,amount,positive,high,non-positive amount: -60.32,3
transactions,T518785,amount,positive,high,non-positive amount: -59.44,3
transactions,T518798,amount,positive,high,non-positive amount: 0.0,3
transactions,T518814,amount,positive,high,non-positive amount: -95.36,3
transactions,T518823,amount,positive,high,non-positive amount: -0.5,3
transactions,T518836,amount,positive,high,non-positive amount: -98.61,3
transactions,T518862,amount,positive,high,non-positive amount: -29.71,3
transactions,T518867,amount,positive,high,non-positive amount: 0.0,3
transactions,T519000,amount,positive,high,non-positive amount: -76.48,3
transactions,T519006,amount,positive,high,non-positive amount: 0.0,3
transactions,T519084,amount,positive,high,non-positive amount: -100.34,3
transactions,T519087,amount,positive,high,non-positive amount: -29.03,3
transactions,T519147,amount,positive,high,non-positive amount: -0.5,3
transactions,T519285,amount,positive,high,non-positive amount: -43.11,3
transactions,T519291,amount,positive,high,non-positive amount: -0.5,3
transactions,T519413,amount,positive,high,non-positive amount: -121.4,3
transactions,T519436,amount,positive,high,non-positive amount: -67.26,3
transactions,T519456,amount,positive,high,non-positive amount: 0.0,3
transactions,T519458,amount,positive,high,non-positive amount: -0.5,3
transactions,T519577,amount,positive,high,non-positive amount: -22.18,3
transactions,T519589,amount,positive,high,non-positive amount: -3.78,3
transactions,T519685,amount,positive,high,non-positive amount: -29.87,3
transactions,T519773,amount,positive,high,non-positive amount: 0.0,3
transactions,T519822,amount,positive,high,non-positive amount: -64.7,3
transactions,T519852,amount,positive,high,non-positive amount: -58.15,3
transactions,T519892,amount,positive,high,non-positive amount: -0.5,3
transactions,T519926,amount,positive,high,non-positive amount: 0.0,3
transactions,T519935,amount,positive,high,non-positive amount: -0.5,3
transactions,T520047,amount,positive,high,non-positive amount: 0.0,3
transactions,T520128,amount,positive,high,non-positive amount: 0.0,3
transactions,T520188,amount,positive,high,non-positive amount: -47.69,3
transactions,T520196,amount,positive,high,non-positive amount: -99.66,3
transactions,T520198,amount,positive,high,non-positive amount: 0.0,3
transactions,T520237,amount,positive,high,non-positive amount: -69.99,3
transactions,T520348,amount,positive,high,non-positive amount: -44.48,3
transactions,T520366,amount,positive,high,non-positive amount: -40.98,3
transactions,T520428,amount,positive,high,non-positive amount: -93.49,3
transactions,T520589,amount,positive,high,non-positive amount: 0.0,3
transactions,T520619,amount,positive,high,non-positive amount: 0.0,3
transactions,T520646,amount,positive,high,non-positive amount: -63.23,3
transactions,T520654,amount,positive,high,non-positive amount: -133.09,3
transactions,T520662,amount,positive,high,non-positive amount: 0.0,3
transactions,T520679,amount,positive,high,non-positive amount: -20.21,3
transactions,T520740,amount,positive,high,non-positive amount: -78.28,3
transactions,T520763,amount,positive,high,non-positive amount: 0.0,3
transactions,T520818,amount,positive,high,non-positive amount: -12.31,3
transactions,T520895,amount,positive,high,non-positive amount: -52.17,3
transactions,T520916,amount,positive,high,non-positive amount: -0.5,3
transactions,T520935,amount,positive,high,non-positive amount: -64.21,3
transactions,T520976,amount,positive,high,non-positive amount: -81.99,3
transactions,T521090,amount,positive,high,non-positive amount: -0.5,3
transactions,T521102,amount,positive,high,non-positive amount: 0.0,3
transactions,T521148,amount,positive,high,non-positive amount: -87.42,3
transactions,T521149,amount,positive,high,non-positive amount: -51.03,3
transactions,T521210,amount,positive,high,non-positive amount: -84.89,3
transactions,T521242,amount,positive,high,non-positive amount: 0.0,3
transactions,T521254,amount,positive,high,non-positive amount: -8.23,3
transactions,T521287,amount,positive,high,non-positive amount: 0.0,3
transactions,T521352,amount,positive,high,non-positive amount: -55.97,3
transactions,T521498,amount,positive,high,non-positive amount: -79.82,3
transactions,T521593,amount,positive,high,non-positive amount: 0.0,3
transactions,T521609,amount,positive,high,non-positive amount: 0.0,3
transactions,T521620,amount,positive,high,non-positive amount: 0.0,3
transactions,T521631,amount,positive,high,non-positive amount: 0.0,3
transactions,T521669,amount,positive,high,non-positive amount: 0.0,3
transactions,T521712,amount,positive,high,non-positive amount: 0.0,3
transactions,T521726,amount,positive,high,non-positive amount: 0.0,3
transactions,T521737,amount,positive,high,non-positive amount: -37.1,3
transactions,T521826,amount,positive,high,non-positive amount: -82.63,3
transactions,T521829,amount,positive,high,non-positive amount: 0.0,3
transactions,T521833,amount,positive,high,non-positive amount: -22.63,3
transactions,T521837,amount,positive,high,non-positive amount: -40.41,3
transactions,T521852,amount,positive,high,non-positive amount: 0.0,3
transactions,T521880,amount,positive,high,non-positive amount: 0.0,3
transactions,T509183,amount,positive,high,non-positive amount: 0.0,3
transactions,T521966,amount,positive,high,non-positive amount: 0.0,3
transactions,T522041,amount,positive,high,non-positive amount: -131.66,3
transactions,T522059,amount,positive,high,non-positive amount: -8.69,3
transactions,T522111,amount,positive,high,non-positive amount: -113.29,3
transactions,T522125,amount,positive,high,non-positive amount: 0.0,3
transactions,T522215,amount,positive,high,non-positive amount: 0.0,3
transactions,T522217,amount,positive,high,non-positive amount: -24.54,3
transactions,T522251,amount,positive,high,non-positive amount: -140.0,3
transactions,T522252,amount,positive,high,non-positive amount: -31.79,3
transactions,T522321,amount,positive,high,non-positive amount: -73.04,3
transactions,T522362,amount,positive,high,non-positive amount: -49.02,3
transactions,T522370,amount,positive,high,non-positive amount: 0.0,3
transactions,T522429,amount,positive,high,non-positive amount: -63.55,3
transactions,T522433,amount,positive,high,non-positive amount: -151.26,3
transactions,T522440,amount,positive,high,non-positive amount: -115.98,3
transactions,T522472,amount,positive,high,non-positive amount: 0.0,3
transactions,T522482,amount,positive,high,non-positive amount: 0.0,3
transactions,T522498,amount,positive,high,non-positive amount: -36.09,3
transactions,T522508,amount,positive,high,non-positive amount: -27.31,3
transactions,T522524,amount,positive,high,non-positive amount: -58.24,3
transactions,T522527,amount,positive,high,non-positive amount: -66.36,3
transactions,T522553,amount,positive,high,non-positive amount: 0.0,3
transactions,T522599,amount,positive,high,non-positive amount: -117.7,3
transactions,T522621,amount,positive,high,non-positive amount: -0.5,3
transactions,T522733,amount,positive,high,non-positive amount: 0.0,3
transactions,T522766,amount,positive,high,non-positive amount: 0.0,3
transactions,T522768,amount,positive,high,non-positive amount: 0.0,3
transactions,T522794,amount,positive,high,non-positive amount: -96.19,3
transactions,T522812,amount,positive,high,non-positive amount: 0.0,3
transactions,T522828,amount,positive,high,non-positive amount: -114.95,3
transactions,T522860,amount,positive,high,non-positive amount: -90.95,3
transactions,T522898,amount,positive,high,non-positive amount: 0.0,3
transactions,T522961,amount,positive,high,non-positive amount: -45.5,3
transactions,T522963,amount,positive,high,non-positive amount: 0.0,3
transactions,T523021,amount,positive,high,non-positive amount: -0.5,3
transactions,T523025,amount,positive,high,non-positive amount: -58.7,3
transactions,T523029,amount,positive,high,non-positive amount: -100.46,3
transactions,T523033,amount,positive,high,non-positive amount: -68.7,3
transactions,T523087,amount,positive,high,non-positive amount: -92.63,3
transactions,T523126,amount,positive,high,non-positive amount: -90.17,3
transactions,T523150,amount,positive,high,non-positive amount: -72.2,3
transactions,T523156,amount,positive,high,non-positive amount: -90.94,3
transactions,T523179,amount,positive,high,non-positive amount: -92.14,3
transactions,T523234,amount,positive,high,non-positive amount: -64.13,3
transactions,T523274,amount,positive,high,non-positive amount: 0.0,3
transactions,T523339,amount,positive,high,non-positive amount: -22.6,3
transactions,T523346,amount,positive,high,non-positive amount: 0.0,3
transactions,T523443,amount,positive,high,non-positive amount: 0.0,3
transactions,T523452,amount,positive,high,non-positive amount: -73.68,3
transactions,T523458,amount,positive,high,non-positive amount: -6.91,3
transactions,T523493,amount,positive,high,non-positive amount: -93.4,3
transactions,T523603,amount,positive,high,non-positive amount: 0.0,3
transactions,T523695,amount,positive,high,non-positive amount: -47.56,3
transactions,T523712,amount,positive,high,non-positive amount: -14.7,3
transactions,T523762,amount,positive,high,non-positive amount: -66.82,3
transactions,T523770,amount,positive,high,non-positive amount: -53.47,3
transactions,T523779,amount,positive,high,non-positive amount: 0.0,3
transactions,T523783,amount,positive,high,non-positive amount: 0.0,3
transactions,T523798,amount,positive,high,non-positive amount: 0.0,3
transactions,T523846,amount,positive,high,non-positive amount: 0.0,3
transactions,T523849,amount,positive,high,non-positive amount: 0.0,3
transactions,T523963,amount,positive,high,non-positive amount: -9.35,3
transactions,T524002,amount,positive,high,non-positive amount: 0.0,3
transactions,T524047,amount,positive,high,non-positive amount: -59.02,3
transactions,T524064,amount,positive,high,non-positive amount: -104.12,3
transactions,T524193,amount,positive,high,non-positive amount: 0.0,3
transactions,T524334,amount,positive,high,non-positive amount: -18.66,3
transactions,T524386,amount,positive,high,non-positive amount: -67.72,3
transactions,T524412,amount,positive,high,non-positive amount: 0.0,3
transactions,T524413,amount,positive,high,non-positive amount: -9.2,3
transactions,T524416,amount,positive,high,non-positive amount: -63.57,3
transactions,T524491,amount,positive,high,non-positive amount: 0.0,3
transactions,T524536,amount,positive,high,non-positive amount: 0.0,3
transactions,T524596,amount,positive,high,non-positive amount: 0.0,3
transactions,T524597,amount,positive,high,non-positive amount: -0.5,3
transactions,T524609,amount,positive,high,non-positive amount: -99.75,3
transactions,T524618,amount,positive,high,non-positive amount: 0.0,3
transactions,T524651,amount,positive,high,non-positive amount: -89.16,3
transactions,T524693,amount,positive,high,non-positive amount: -129.54,3
transactions,T524699,amount,positive,high,non-positive amount: -87.51,3
transactions,T524734,amount,positive,high,non-positive amount: 0.0,3
transactions,T524738,amount,positive,high,non-positive amount: -151.92,3
transactions,T524750,amount,positive,high,non-positive amount: -156.8,3
transactions,T524780,amount,positive,high,non-positive amount: -88.46,3
