transaction_id,customer_id,transaction_date,amount,currency,channel
T527426,C102569,2025-05-20,46.32,EUR,Store
T527427,C103571,2025-09-23,40.49,EUR,Store
T527428,C104277,2025-03-05,79.93,CAD,Store
T527429,C102869,,1.82,USD,Mobile
T527430,C103461,2025-06-08,64.26,USD,Store
T527431,C104158,2025-02-05,37.92,USD,Mobile
T527432,C101479,2025-10-31,121.37,CAD,Web
T527433,C100529,2025-04-30,78.61,USD,Web
T527434,C101673,2025-09-30,28.72,USD,Web
T527435,C100009,2025-04-08,98.78,USD,Mobile
T527436,C103938,2025-12-10,60.42,XXX,Mobile
T527437,C104996,2025-03-27,60.21,USD,Mobile
T527438,C104165,2025-03-05,56.05,USD,Store
T527439,C100490,2025-02-13,108.36,USD,Store
T527440,C102370,2025-02-19,68.2,GBP,Mobile
T527441,C100450,2025-10-11,42.44,USD,Mobile
T527442,C104041,2026-01-11,72.27,USD,Mobile
T527443,C104536,2025-06-27,46.19,EUR,Mobile
T527444,C102467,2026-01-05,67.79,USD,Web
T527445,C101331,2025-04-01,152.01,USD,Mobile
T527446,C103235,2025-05-04,5.55,USD,Web
T527447,C101027,2025-10-05,117.49,USD,Web
T527448,C102536,2025-05-01,52.54,USD,Web
T527449,C102610,2025-05-10,80.35,USD,Mobile
T527450,C103891,2025-04-19,97.19,CAD,Mobile
T527451,C103237,2025-09-15,84.61,USD,Mobile
T527452,C102577,2025-03-30,110.69,USD,Store
T527453,C100842,2025-03-23,91.69,CAD,Web
T527454,C104928,2025-05-19,98.31,USD,Mobile
T527455,C101437,2025-12-27,0.0,USD,Web
T527456,C101257,2025-04-13,0.5,CAD,Web
T527457,C104513,2025-02-21,107.97,USD,Web
T527458,C999999,2025-08-14,44.06,USD,Mobile
T527459,C104725,2025-11-04,75.84,GBP,Web
T527460,C102696,,0.5,CAD,Web
T527461,C102369,2025-03-27,31.26,USD,Web
T527462,C101349,2025-03-21,90.97,CAD,Mobile
T527463,C104098,2025-11-22,81.84,USD,Store
T527464,C101284,2025-02-14,43.16,CAD,Mobile
T527465,C104223,2025-11-30,57.82,USD,Web
T527466,C100765,2025-03-14,6.25,EUR,Web
T527467,C104186,2025-02-22,5.83,CAD,Mobile
T527468,C100270,2025-04-14,-103.65,USD,Web
T527469,C100295,2025-07-14,109.31,USD,Web
T527470,C103758,2025-11-25,125.84,USD,Mobile
T527471,C102721,2026-01-18,69.54,USD,Mobile
T527472,C100146,2025-05-26,8.41,CAD,Store
T527473,C102087,2026-01-05,48.67,USD,Store
T527474,C101569,2025-11-24,99.85,USD,Mobile
T527475,C100957,2025-11-22,78.9,USD,Web
T527476,C100669,2025-02-27,74.95,CAD,Mobile
T527477,C101248,2025-09-21,54.36,USD,Web
T527478,C103827,2025-05-30,27.61,USD,Web
T527479,C101940,2025-12-25,7.57,USD,Mobile
T527480,C103420,2025-03-09,98.47,GBP,Mobile
T527481,C101901,2025-02-03,104.34,USD,Store
T527482,C104832,2025-03-02,107.37,EUR,Partner
T527483,C102757,2025-12-14,149.32,USD,Mobile
T527484,C102694,2025-11-30,39.47,USD,Web
T527485,C102902,2025-02-22,27.13,USD,Store
T527486,C104228,2025-09-09,22.67,USD,Web
T524779,C103762,2025-10-30,0.5,USD,Web
T527488,C102219,,-22.99,GBP,Mobile
T527489,C102285,2026-01-12,43.97,GBP,Partner
T527490,C103972,2025-08-15,75.5,USD,Web
T527491,C102076,2025-04-18,85.73,USD,Web
T527492,C101009,2025-07-20,107.36,USD,Web
T527493,C100548,2025-08-12,77.98,USD,Store
T527494,C100121,2025-08-17,103.08,USD,Web
T527495,C104562,2025-11-23,103.9,CAD,Web
T527496,C104396,2026-01-17,120.86,USD,Mobile
T527497,C102608,2025-10-05,0.5,USD,Store
T527498,C102633,2026-01-08,31.92,USD,Partner
T527499,C101453,2025-02-15,37.5,USD,Mobile
T527500,C103839,2025-04-14,32.17,USD,Mobile
T527501,C100486,2025-02-14,36.9,USD,Store
T527502,C103808,2025-10-23,122.36,USD,Store
T527503,C103560,2025-04-13,5.87,USD,Store
T527504,C104446,2025-11-13,50.86,USD,Web
T527505,C103819,2026-01-26,86.18,USD,Web
T527506,C101318,2025-04-26,87.92,CAD,Mobile
T527507,C100909,2025-05-10,63.85,USD,Partner
T527508,C103336,2025-03-19,71.68,USD,Web
T527509,C103029,2025-12-30,51.83,USD,Web
T527510,C103271,2025-12-29,21.2,USD,Partner
T527511,C101623,2025-09-17,60.56,CAD,Mobile
T527512,C102589,2025-03-14,103.42,GBP,Mobile
T527513,C999999,2025-03-14,52.55,USD,Web
T527514,C102412,2025-12-10,17.28,USD,Mobile
T527515,C103707,2025-02-27,43.44,USD,Store
T527516,C101418,2026-01-05,41.48,USD,Web
T527517,C100639,2025-06-23,25.84,USD,Mobile
T527518,C101372,2025-12-10,65.73,USD,Mobile
T527519,C103514,2025-06-21,84.46,USD,Web
T527520,C104001,2025-10-28,41.13,USD,Mobile
T527521,C104235,2025-02-22,31.42,USD,Mobile
T527522,C101668,2025-09-15,12.44,USD,Web
T527523,C100501,2025-10-06,84.4,USD,Mobile
T527524,C100166,2025-10-15,34.73,USD,Web
T527525,C104524,2025-08-16,147.3,CAD,Mobile
T527526,C102118,2025-03-18,19.61,USD,Mobile
T527527,C102220,2025-06-22,51.02,EUR,Store
T527528,C100730,2025-05-21,91.78,USD,Store
T527529,C102328,2025-06-11,159.4,USD,Web
T527530,C100462,2025-06-19,68.3,CAD,Web
T527531,C103239,2025-11-05,86.86,USD,Web
T527532,C102524,2025-03-31,0.5,USD,Web
T527533,C100373,2025-05-22,111.4,USD,Web
T527534,C101904,2025-03-20,65.43,USD,Mobile
T527535,C104976,2025-06-30,19.79,USD,Mobile
T527536,C999999,2025-07-22,71.89,USD,Web
T527537,C101891,2025-11-18,73.96,USD,Mobile
T527538,C101650,2025-05-15,67.68,USD,Mobile
T527539,C100860,2025-09-28,74.64,USD,Mobile
T527540,C101704,2026-01-23,77.3,USD,Web
T501032,C100479,2025-10-13,77.34,USD,Store
T527542,C103700,2026-02-10,0.0,USD,Web
T527543,C104168,2026-01-26,62.65,USD,Web
T527544,C103585,2026-01-24,65.69,USD,Mobile
T527545,C103841,2025-08-08,61.3,USD,Web
T527546,C104640,2025-07-21,16.28,USD,Mobile
T527547,C104641,2025-06-11,101.22,USD,Web
T527548,C103687,2025-11-29,0.0,EUR,Mobile
T527549,C103724,2025-10-02,54.41,USD,Store
T527550,C101437,2025-03-30,61.7,CAD,Mobile
T527551,C104814,2025-05-15,0.5,USD,Web
T527552,C104435,2025-12-31,62.06,USD,Web
T527553,C103774,2025-07-26,39.54,USD,Web
T527554,C103697,2026-01-10,119.64,USD,Web
T527555,C101886,2025-08-18,79.07,EUR,Mobile
T527556,C104871,2025-02-12,13.41,USD,Partner
T527557,C103395,2025-03-26,57.53,USD,Web
T527558,C103945,2025-02-11,30.53,USD,Web
T527559,C100039,2025-04-15,96.78,USD,Mobile
T527560,C999999,2025-12-10,45.52,USD,Web
T527561,C103557,2025-12-18,59.97,USD,Web
T527562,C101567,2025-12-08,75.16,USD,Web
T527563,C101482,2025-11-17,106.12,USD,Web
T527564,C101553,2025-06-22,59.59,USD,Web
T527565,C103429,2025-03-20,60.47,EUR,Web
T527566,C101387,2026-01-01,124.69,EUR,Mobile
T527567,C104916,2025-04-12,61.17,USD,Mobile
T527568,C103223,2025-06-24,19.79,USD,Web
T527569,C103348,2025-03-11,46.66,USD,Web
T527570,C104526,2025-11-13,0.5,USD,Web
T527571,C100450,2025-05-28,114.63,CAD,Mobile
T527572,C103860,2025-09-01,54.97,USD,Mobile
T527573,C102814,2025-12-23,172.21,USD,Web
T527574,C102471,2025-06-27,92.9,USD,Store
T527575,C101045,2025-07-22,45.87,USD,Web
T527576,C104493,,75.0,USD,Mobile
T527577,C102935,2025-05-05,22.25,USD,Mobile
T527578,C104914,2025-03-24,19.77,USD,Store
T527579,C102441,2025-12-14,35.25,USD,Web
T527580,C101099,2025-07-04,70.01,USD,Web
T527581,C103399,2025-07-18,88.95,EUR,Web
T527582,C101725,2025-07-25,149.97,USD,Store
T527583,C104306,2025-09-12,-90.76,USD,Web
T504427,C102205,2025-06-21,-72.45,USD,Mobile
T527585,C102164,2025-02-17,75.16,USD,Web
T527586,C102965,2025-07-24,-83.28,USD,Mobile
T527587,C102540,2025-09-07,52.25,USD,Web
T527588,C100348,2025-03-07,77.54,USD,Store
T527589,C104625,2025-09-04,57.16,CAD,Web
T527590,C100874,2025-11-13,8.99,GBP,Web
T527591,C100039,2025-10-03,32.07,USD,Store
T527592,C103035,2025-02-06,124.9,USD,Web
T527593,C100357,2025-09-27,73.28,GBP,Mobile
T527594,C100135,2025-11-19,0.5,USD,Web
T527595,C104825,2025-09-23,44.56,USD,Store
T527596,C101691,2025-11-26,119.61,EUR,Web
T527597,C104676,2025-05-11,73.33,USD,Mobile
T527598,C102681,2025-10-31,100.08,CAD,Mobile
T527599,C102548,2025-02-20,27.08,USD,Web
T527600,C101797,2025-02-24,111.97,CAD,Web
T527601,C104749,2025-03-29,59.19,EUR,Web
T527602,C102267,2025-09-07,100.76,USD,Web
T527603,C102514,2025-07-29,98.82,USD,Web
T527604,C100668,2025-09-02,104.14,USD,Mobile
T527605,C104897,2025-11-04,93.49,USD,Web
T527606,C103282,2025-06-26,117.65,USD,Web
T527607,C102817,2025-07-08,114.14,USD,Store
T527608,C101051,2025-11-23,51.59,USD,Store
T527609,C102799,2025-07-30,29.13,USD,Store
T527610,C103713,2025-02-24,82.78,USD,Web
T527611,C100275,2025-09-25,60.96,USD,Mobile
T527612,C104035,2025-11-11,0.5,CAD,Web
T527613,C101105,2025-05-11,39.75,CAD,Web
T527614,C102961,2025-12-26,157.63,USD,Web
T527615,C102950,2025-03-16,48.87,USD,Web
T527616,C104093,2025-04-21,27.82,USD,Web
T527617,C104104,2025-04-21,74.94,USD,Web
T527618,C103546,2025-07-26,30.75,USD,Web
T527619,C101980,2025-11-13,72.01,USD,Web
T527620,C100714,2025-06-06,123.04,EUR,Web
T527621,C104057,2025-05-29,83.3,USD,Web
T501006,C104240,2025-09-13,1.47,USD,Web
T527623,C100274,2025-09-10,52.35,XXX,Store
T527624,C101402,2025-10-14,89.92,CAD,Mobile
T527625,C103273,2025-07-13,42.21,USD,Web
T527626,C102435,2025-10-03,26.62,USD,Web
T527627,C103826,2025-08-23,31.79,CAD,Store
T527628,C102109,2025-12-07,68.24,CAD,Mobile
T527629,C104535,2025-12-09,63.52,USD,Mobile
T527630,C104979,2025-07-30,15.76,USD,Web
T527631,C100386,2025-02-05,59.54,USD,Web
T527632,C101750,2025-03-30,67.85,USD,Mobile
T527633,C100643,2025-11-12,157.42,USD,Web
T527634,C102618,2025-02-15,70.63,CAD,Web
T527635,C103320,2025-06-27,63.94,USD,Web
T527636,C102715,2025-04-13,57.48,XXX,Store
T527637,C104756,2025-03-13,30.62,CAD,Mobile
T527638,C104902,2025-11-11,60.9,EUR,Store
T527639,C103095,2025-07-30,65.05,USD,Web
T527640,C103500,2025-02-13,71.11,USD,Web
T527641,C102124,2026-01-24,-82.9,USD,Mobile
T527642,C101376,2025-02-23,59.55,USD,Web
T527643,C104237,2025-12-31,55.61,CAD,Store
T527644,C101435,2025-02-04,0.0,USD,Mobile
T527645,C104348,2025-05-11,51.62,EUR,Web
T527646,C103298,2025-02-13,42.32,USD,Web
T527647,C104146,2025-02-11,48.39,USD,Mobile
T527648,C104771,2026-01-12,41.33,USD,Mobile
T527649,C101382,2025-04-13,4.15,USD,Web
T527650,C103462,2025-05-19,66.1,USD,Web
T527651,C104770,2025-12-10,67.41,USD,Mobile
T527652,C104076,2025-11-04,75.12,USD,Web
T527653,C103362,2026-01-05,72.74,USD,Partner
T527654,C104992,2025-06-28,74.52,USD,Mobile
T527655,C102684,2025-06-08,70.24,USD,Mobile
T527656,C102902,2025-02-16,47.05,USD,Web
T527657,C100337,2025-11-27,17.84,CAD,Web
T527658,C101222,2025-11-08,91.88,USD,Store
T527659,C104113,2025-04-22,98.73,USD,Store
T527660,C100172,2026-01-04,42.29,USD,Web
T527661,C103058,2025-09-14,12.94,USD,Web
T527662,C103029,2025-08-05,30.5,GBP,Web
T527663,C103534,2025-09-11,67.84,USD,Mobile
T527664,C101535,2025-04-03,85.88,USD,Mobile
T527665,C102616,2025-06-16,170.72,USD,Store
T527666,C101361,2025-07-14,159.41,USD,Web
T527667,C104600,2025-03-31,0.5,USD,Store
T527668,C101362,2025-07-21,76.54,USD,Mobile
T527669,C102634,2025-10-21,42.13,CAD,Mobile
T527670,C104906,2025-10-13,12.27,USD,Mobile
T527671,C102797,2025-08-19,76.82,USD,Mobile
T527672,C100539,2025-12-06,31.77,EUR,Web
T527673,C100642,2025-03-21,77.44,USD,Mobile
T527674,C104977,2025-02-27,102.81,CAD,Mobile
T527675,C100987,2025-06-17,85.56,USD,Mobile
T527676,C102347,2025-04-12,133.26,EUR,Web
T527677,C100443,2025-03-02,0.5,USD,Mobile
T527678,C104462,2025-04-28,89.14,USD,Web
T527679,C104491,2025-12-31,38.35,XXX,Web
T527680,C101210,2025-10-24,-64.27,USD,Web
T527681,C100146,2025-07-10,50.14,USD,Web
T527682,C102897,2025-05-26,108.87,CAD,Web
T527683,C103635,2025-07-28,94.96,USD,Store
T527684,C104575,2025-05-16,71.37,USD,Web
T527685,C102277,2025-10-03,117.45,EUR,Web
T527686,C104719,2025-12-19,29.32,USD,Mobile
T527687,C102804,2025-12-23,28.79,USD,Store
T527688,C102974,2025-04-12,92.25,USD,Web
T527689,C103959,2025-04-01,-91.42,EUR,Web
T527690,C100622,2025-08-28,82.45,GBP,Store
T527691,C100896,2026-02-10,57.82,USD,Mobile
T527692,C102183,2025-05-28,37.23,USD,Web
T527693,C100267,2025-06-26,68.29,USD,Mobile
T527694,C104911,2025-03-17,38.77,USD,Store
T527695,C100249,2025-10-20,61.42,USD,Mobile
T527696,C100816,2025-07-29,105.9,GBP,Store
T527697,C104006,2025-11-25,6.33,USD,Mobile
T527698,C101976,2025-07-22,75.95,USD,Web
T527699,C104494,2025-04-26,62.16,USD,Store
T527700,C101023,2025-04-07,99.18,USD,Mobile
T527701,C100435,2025-10-30,0.5,USD,Web
T527702,C102899,2025-10-20,4.64,USD,Web
T527703,C100235,2025-11-29,130.49,USD,Mobile
T527704,C101850,2025-04-24,101.32,EUR,Web
T527705,C103262,2026-01-29,24.94,USD,Mobile
T527706,C102406,2025-05-16,112.93,USD,Mobile
T527707,C104483,2025-10-21,119.71,USD,Mobile
T527708,C103920,2025-11-19,22.85,USD,Store
T527709,C101687,2025-05-08,49.44,USD,Web
T527710,C103963,2025-05-21,0.5,USD,Store
T527711,C102465,2026-01-08,94.76,USD,Store
T527712,C101434,2025-11-12,29.39,EUR,Web
T527713,C100609,2025-06-18,1.02,USD,Web
T527714,C100715,2025-07-18,0.5,CAD,Web
T527715,C100229,2025-09-11,33.75,USD,Mobile
T527716,C104833,2025-07-13,0.5,USD,Mobile
T527717,C102358,2025-11-11,72.32,USD,Web
T527718,C101302,2025-09-29,60.94,USD,Mobile
T527719,C102975,2025-05-12,-210.58,USD,Mobile
T527720,C102336,2025-12-05,116.76,USD,Mobile
T527721,C103290,2025-03-14,95.39,USD,Web
T527722,C103229,2025-08-28,102.22,GBP,Mobile
T527723,C103655,2025-06-14,25.4,USD,Web
T527724,C104529,2026-01-03,113.3,USD,Mobile
T527725,C999999,2025-08-27,49.2,GBP,Mobile
T527726,C101566,2025-03-21,102.48,USD,Mobile
T527727,C999999,2025-03-19,129.47,CAD,Web
T527728,C104240,2025-09-26,0.5,USD,Web
T527729,C103760,2025-03-30,49.47,USD,Mobile
T527730,C103337,2025-07-19,36.2,USD,Store
T527731,C103219,2025-09-10,86.22,USD,Mobile
T527732,C101579,2026-01-08,55.69,EUR,Store
T527733,C104020,2025-03-20,48.63,USD,Store
T527734,C100449,2025-06-21,37.87,EUR,Mobile
T527735,C103808,2025-04-12,20.05,EUR,Web
T527736,C101613,2025-07-19,0.5,USD,Mobile
T527737,C104221,2025-03-14,70.33,USD,Mobile
T527738,C103615,2025-10-08,46.12,USD,Mobile
T527739,C103384,2025-11-15,67.7,USD,Mobile
T527740,C101764,2025-04-26,28.88,GBP,Mobile
T527741,C104004,2026-02-03,133.33,USD,Mobile
T527742,C103088,2025-03-30,47.06,USD,Mobile
T527743,C102014,2026-01-19,144.86,USD,Mobile
T527744,C102128,2025-06-04,29.64,USD,Mobile
T527745,C104678,2025-08-20,65.39,USD,Mobile
T527746,C102025,2025-02-16,99.49,USD,Web
T527747,C104638,2025-06-30,3.2,USD,Mobile
T527748,C103643,2025-12-13,35.32,USD,Partner
T527749,C103089,2026-01-22,112.6,USD,Store
T527750,C104367,2025-11-01,97.15,EUR,Web
T527751,C100887,2025-08-15,48.07,CAD,Web
T527752,C100178,2025-06-05,74.3,USD,Web
T527753,C103773,2025-12-13,89.88,USD,Partner
T527754,C102603,2025-09-11,36.67,USD,Web
T527755,C100887,2025-08-24,53.78,USD,Web
T527756,C104916,2025-05-25,35.58,EUR,Web
T527757,C100233,2025-03-02,158.7,EUR,Partner
T527758,C102193,2026-01-17,53.29,CAD,Mobile
T527759,C102298,2025-12-18,56.27,EUR,Web
T527760,C100635,2025-09-10,64.28,USD,Mobile
T527761,C100359,2025-10-19,1.27,USD,Web
T527762,C102348,2025-07-29,81.01,USD,Store
T527763,C104781,2025-11-13,75.85,CAD,Web
T527764,C102663,2025-06-03,38.28,USD,Partner
T527765,C100629,2025-07-29,68.73,USD,Mobile
T527766,C102544,2025-03-05,63.06,USD,Mobile
T527767,C104222,2025-11-13,67.76,USD,Web
T527768,C101037,2025-09-15,15.09,USD,Web
T527769,C104934,2025-08-29,124.7,USD,Mobile
T527770,C104755,2025-06-03,26.32,USD,Web
T527771,C102037,2025-08-20,0.5,CAD,Store
T527772,C103761,2025-05-03,27.61,USD,Mobile
T527773,C101582,2025-12-19,64.01,USD,Mobile
T527774,C100787,2025-07-19,79.98,GBP,Mobile
T527775,C102769,2025-06-15,97.65,USD,Web
T527776,C100081,2025-08-21,95.5,USD,Partner
T527777,C100667,2026-01-10,47.31,USD,Mobile
T527778,C104780,2025-08-17,63.06,USD,Web
T527779,C102195,2025-05-27,99.83,USD,Mobile
T527780,C101548,2025-08-31,65.79,USD,Partner
T527781,C101317,2025-10-06,73.74,USD,Web
T527782,C101263,2025-11-02,82.54,USD,Store
T527783,C102230,2025-04-15,108.4,USD,Store
T527784,C104503,2025-11-10,73.64,USD,Mobile
T527785,C999999,2025-04-24,62.98,USD,Store
T527786,C104442,2025-08-03,38.88,USD,Web
T527787,C102920,2025-12-12,112.16,USD,Web
T527788,C102285,2026-01-26,14.94,GBP,Web
T527789,C103654,2025-09-10,95.63,CAD,Web
T527790,C100281,2025-03-26,15.69,USD,Web
T527791,C103586,2025-09-24,103.77,USD,Partner
T527792,C101613,2025-12-13,108.64,USD,Web
T527793,C104275,2025-12-31,70.65,USD,Mobile
T527794,C102787,2026-01-09,96.49,EUR,Mobile
T527795,C101215,2025-10-14,30.08,CAD,Store
T527796,C102353,2025-04-07,14.34,USD,Store
T527797,C103591,2025-05-25,47.04,USD,Mobile
T527798,C103330,2025-09-03,90.92,USD,Web
T527799,C100588,2025-11-01,0.5,EUR,Web
T527800,C104507,2026-01-13,87.36,GBP,Partner
T527801,C104805,2026-01-20,61.67,USD,Mobile
T527802,C103116,2025-12-01,58.61,EUR,Store
T527803,C104412,2025-05-17,26.23,USD,Web
T527804,C102132,2025-12-29,77.85,USD,Mobile
T527805,C104978,2025-06-30,117.8,USD,Store
T527806,C100505,2025-03-16,10.83,USD,Mobile
T527807,C100193,2026-02-10,70.18,USD,Mobile
T527808,C101237,2025-03-11,0.5,EUR,Mobile
T527809,C102357,2026-01-07,104.4,USD,Store
T527810,C100984,2025-07-07,33.99,XXX,Web
T527811,C100072,2025-11-12,47.86,USD,Web
T527812,C102899,2025-05-28,134.08,USD,Store
T527813,C101750,2025-06-23,0.5,USD,Web
T527814,C100341,2025-11-29,82.73,USD,Web
T527815,C102037,2025-04-02,39.63,USD,Mobile
T527816,C100378,2025-03-20,0.5,USD,Mobile
T527817,C100413,2025-03-30,119.81,GBP,Store
T527818,C100413,2025-07-23,65.72,USD,Web
T527819,C102669,2025-04-03,52.1,USD,Mobile
T527820,C102219,2025-11-13,178.39,USD,Mobile
T527821,C103997,2025-04-18,92.87,USD,Store
T527822,C102311,2025-12-07,98.73,EUR,Mobile
T527823,C104781,2026-01-27,100.74,USD,Web
T527824,C102923,2025-10-16,90.37,USD,Web
T527825,C101816,2025-07-22,54.22,USD,Mobile
T527826,C102820,2025-10-06,75.22,USD,Mobile
T527827,C102680,2025-11-11,139.71,USD,Mobile
T527828,C102203,2025-03-17,116.9,USD,Mobile
T527829,C104535,2025-11-09,67.34,USD,Mobile
T527830,C104381,2026-01-15,147.01,USD,Mobile
T527831,C102008,2025-05-08,55.91,USD,Mobile
T527832,C101923,2025-09-07,19.83,USD,Mobile
T527833,C103054,2025-10-17,125.59,USD,Web
T527834,C100628,2025-07-17,59.73,USD,Mobile
T527835,C104854,2025-04-24,81.22,USD,Web
T527836,C103245,2025-04-09,72.5,USD,Mobile
T521181,C100156,2025-09-30,0.0,USD,Web
T527838,C101891,2025-03-14,110.51,CAD,Mobile
T527839,C103359,2025-05-17,39.34,USD,Mobile
T527840,C101783,2025-07-19,89.59,USD,Web
T527841,C104150,2025-03-11,87.62,USD,Web
T527842,C100595,2025-04-21,100.19,USD,Store
T527843,C100665,2025-12-15,123.35,USD,Web
T527844,C100492,2025-11-03,97.78,USD,Mobile
T527845,C100787,2025-03-18,84.76,GBP,Mobile
T527846,C102435,2025-08-24,136.29,USD,Mobile
T527847,C100993,2025-07-15,85.62,USD,Web
T527848,C103777,2025-11-24,93.91,USD,Web
T527849,C101973,2025-06-12,35.87,USD,Store
T527850,C103425,2025-11-02,71.33,USD,Store
T527851,C101846,2025-11-25,59.24,USD,Web
T527852,C104497,2025-06-11,15.29,USD,Web
T527853,C102715,2025-06-06,45.58,USD,Store
T527854,C999999,2025-03-16,27.43,CAD,Web
T527855,C104716,2025-08-27,114.97,USD,Mobile
T527856,C104029,2025-03-29,213.45,USD,Mobile
T527857,C103957,2025-06-14,0.0,USD,Web
T527858,C103754,2025-06-15,95.74,EUR,Partner
T527859,C102880,2025-08-02,77.23,USD,Web
T527860,C101290,2026-01-28,31.64,USD,Partner
T527861,C100924,2025-04-19,20.39,USD,Mobile
T527862,C100931,2025-04-01,77.59,EUR,Web
T527863,C102262,2025-02-09,85.44,EUR,Mobile
T527864,C101567,2025-10-02,116.15,EUR,Mobile
T527865,C100636,2025-08-09,-116.22,USD,Mobile
T527866,C101299,2025-05-31,100.48,USD,Mobile
T527867,C104434,2025-10-23,140.6,USD,Web
T527868,C102200,2025-06-17,62.32,USD,Store
T527869,C102828,2025-11-22,0.5,USD,Web
T527870,C100974,2025-04-28,57.32,USD,Mobile
T527871,C104615,2025-08-11,37.69,USD,Store
T527872,C102749,2025-05-19,0.5,EUR,Mobile
T527873,C102441,2025-08-04,55.99,USD,Mobile
T527874,C103459,2026-01-16,0.0,USD,Mobile
T527875,C102073,2025-02-15,31.02,EUR,Web
T527876,C102276,2025-08-08,49.5,USD,Web
T527877,C104251,2025-07-31,66.34,EUR,Web
T527878,C103694,2025-08-11,75.28,CAD,Web
T527879,C100760,2025-05-17,61.14,USD,Web
T527880,C104035,2026-01-29,64.43,CAD,Partner
T527881,C101075,2025-12-11,46.79,USD,Store
T527882,C102867,2025-03-16,51.86,USD,Mobile
T527883,C104492,2025-11-12,88.8,USD,Mobile
T527884,C100459,2025-03-06,45.05,USD,Store
T527885,C100868,2025-04-10,75.49,USD,Mobile
T527886,C103931,2025-11-04,68.51,USD,Partner
T527887,C103053,2025-09-12,105.34,USD,Web
T527888,C104509,2025-08-30,0.0,USD,Web
T527889,C104924,2025-04-11,98.04,USD,Store
T527890,C100299,2026-01-30,0.0,EUR,Store
T527891,C100698,2025-10-12,58.39,EUR,Web
T527892,C104269,2025-12-13,107.78,CAD,Mobile
T527893,C102241,2026-01-15,127.18,GBP,Web
T527894,C102245,2025-12-26,89.23,USD,Store
T527895,C104648,2026-01-29,76.51,USD,Mobile
T527896,C100675,2025-07-19,78.74,USD,Mobile
T527897,C102250,2025-12-03,71.83,USD,Web
T527898,C104446,2026-01-27,41.09,EUR,Web
T527899,C100839,2025-06-29,169.12,USD,Store
T527900,C104223,2025-06-05,57.79,CAD,Mobile
T527901,C104152,2025-11-30,0.5,USD,Store
T527902,C100659,2025-07-06,97.0,USD,Mobile
T527903,C100091,2025-12-14,77.18,USD,Web
T527904,C102417,2026-01-18,77.6,CAD,Mobile
T527905,C104232,2025-12-15,81.42,USD,Mobile
T527906,C101402,2025-11-14,61.68,USD,Web
T527907,C104396,2025-04-03,66.19,USD,Store
T527908,C104228,2025-08-25,-12.58,EUR,Web
T527909,C104094,2026-01-21,0.5,USD,Store
T527910,C102584,2025-03-21,86.8,USD,Mobile
T527911,C101769,2025-04-27,116.77,USD,Store
T527912,C102248,2025-10-13,46.73,USD,Mobile
T527913,C101486,2025-06-20,74.33,USD,Web
T527914,C102364,2025-06-05,89.76,USD,Store
T527915,C100971,2025-04-15,96.49,USD,Store
T527916,C101468,2026-01-18,126.44,USD,Mobile
T527917,C102681,2025-11-28,81.74,USD,Partner
T527918,C104808,2025-09-30,0.5,EUR,Mobile
T527919,C999999,2025-05-12,0.5,EUR,Web
T527920,C103648,2025-12-31,0.5,USD,Partner
T527921,C101458,2025-05-31,137.41,USD,Store
T527922,C101157,2026-01-31,37.94,EUR,Web
T527923,C104942,2025-09-22,70.54,USD,Web
T527924,C104208,2025-06-10,9.79,USD,Store
T527925,C101147,2026-01-27,51.2,USD,Mobile
T527926,C102006,2025-08-19,70.45,USD,Mobile
T527927,C100644,2025-08-11,60.69,USD,Web
T527928,C103670,2026-01-20,122.09,USD,Web
T527929,C103169,2025-08-05,52.91,USD,Mobile
T527930,C101038,2025-09-30,81.7,USD,Mobile
T527931,C101251,2025-04-11,43.12,USD,Web
T527932,C104999,2026-01-26,125.28,USD,Mobile
T527933,C104118,2025-10-16,43.62,USD,Mobile
T527934,C102668,2025-03-29,74.2,USD,Mobile
T527935,C104790,2025-07-31,68.99,USD,Web
T527936,C103438,2026-02-10,65.45,XXX,Web
T527937,C100458,2026-01-09,75.3,USD,Mobile
T527938,C104316,2026-01-25,76.46,USD,Mobile
T527939,C101768,2025-06-02,67.62,USD,Mobile
T527940,C100613,2025-04-18,86.24,USD,Web
T527941,C101896,2025-03-11,0.5,USD,Mobile
T527942,C101264,2025-10-06,66.94,USD,Mobile
T527943,C102277,2025-10-25,117.64,USD,Mobile
T527944,C999999,2025-03-07,56.67,USD,Mobile
T527945,C103679,2025-06-29,50.53,USD,Mobile
T527946,C100467,2025-10-10,5.32,USD,Web
T527947,C103180,2025-06-22,93.58,USD,Web
T527948,C100554,2025-09-10,32.95,USD,Web
T527949,C101792,2025-08-08,34.41,XXX,Store
T527950,C104450,2026-02-10,98.4,CAD,Web
T527951,C102056,2025-07-13,0.5,CAD,Web
T527952,C103875,2025-02-21,0.5,USD,Web
T527953,C103142,2025-07-04,23.63,CAD,Web
T527954,C100473,2025-08-12,57.18,USD,Store
T527955,C103764,2025-12-05,-107.22,GBP,Mobile
T527956,C101365,2025-03-10,29.36,EUR,Web
T527957,C102716,2025-04-06,75.65,USD,Web
T527958,C102509,2025-04-14,107.7,EUR,Mobile
T527959,C103766,2025-05-26,74.47,USD,Mobile
T527960,C102109,2025-10-09,27.81,USD,Mobile
T527961,C103688,,85.85,CAD,Mobile
T527962,C100043,2025-06-26,26.32,CAD,Partner
